trade_date,ts_code,ts_name,rank
20250516,002190.SZ,成飞集成,1
20250516,002165.SZ,红 宝 丽,2
20250516,601008.SH,连云港,3
20250516,000565.SZ,渝三峡Ａ,4
20250516,600610.SH,中毅达,5
20250516,000559.SZ,万向钱潮,6
20250516,002651.SZ,利君股份,7
20250516,002809.SZ,红墙股份,8
20250516,002640.SZ,跨境通,9
20250516,000756.SZ,新华制药,10
20250516,002547.SZ,春兴精工,11
20250516,600798.SH,宁波海运,12
20250516,000420.SZ,吉林化纤,13
20250516,002590.SZ,万安科技,14
20250516,301488.SZ,豪恩汽电,15
20250516,002510.SZ,天汽模,16
20250516,605136.SH,丽人丽妆,17
20250516,002915.SZ,中欣氟材,18
20250516,600105.SH,永鼎股份,19
20250516,000678.SZ,襄阳轴承,20
20250516,601022.SH,宁波远洋,21
20250516,002284.SZ,亚太股份,22
20250516,002735.SZ,王子新材,23
20250516,601086.SH,国芳集团,24
20250516,002471.SZ,中超控股,25
20250516,601908.SH,京运通,26
20250516,002520.SZ,日发精机,27
20250516,002040.SZ,南 京 港,28
20250516,002560.SZ,通达股份,29
20250516,600410.SH,华胜天成,30
20250516,002229.SZ,鸿博股份,31
20250516,300963.SZ,中洲特材,32
20250516,600699.SH,均胜电子,33
20250516,605188.SH,国光连锁,34
20250516,002094.SZ,青岛金王,35
20250516,002427.SZ,尤夫股份,36
20250516,002900.SZ,哈三联,37
20250516,300059.SZ,东方财富,38
20250516,600468.SH,百利电气,39
20250516,301089.SZ,拓新药业,40
20250516,600448.SH,华纺股份,41
20250516,302132.SZ,中航成飞,42
20250516,002378.SZ,章源钨业,43
20250516,600340.SH,华夏幸福,44
20250516,002291.SZ,遥望科技,45
20250516,002909.SZ,集泰股份,46
20250516,000981.SZ,山子高科,47
20250516,301260.SZ,格力博,48
20250516,002594.SZ,比亚迪,49
20250516,603990.SH,麦迪科技,50
20250516,301301.SZ,川宁生物,51
20250516,601866.SH,中远海发,52
20250516,300258.SZ,精锻科技,53
20250516,603178.SH,圣龙股份,54
20250516,300607.SZ,拓斯达,55
20250516,603011.SH,合锻智能,56
20250516,600281.SH,华阳新材,57
20250516,300328.SZ,宜安科技,58
20250516,001319.SZ,铭科精技,59
20250516,002819.SZ,东方中科,60
20250516,002626.SZ,金达威,61
20250516,002261.SZ,拓维信息,62
20250516,301076.SZ,新瀚新材,63
20250516,300879.SZ,大叶股份,64
20250516,603332.SH,苏州龙杰,65
20250516,605055.SH,迎丰股份,66
20250516,000158.SZ,常山北明,67
20250516,002105.SZ,信隆健康,68
20250516,002251.SZ,步步高,69
20250516,002813.SZ,路畅科技,70
20250516,002195.SZ,岩山科技,71
20250516,600223.SH,福瑞达,72
20250516,301636.SZ,N泽润,73
20250516,002811.SZ,郑中设计,74
20250516,603839.SH,安正时尚,75
20250516,603040.SH,新坐标,76
20250516,603758.SH,秦安股份,77
20250516,002136.SZ,安 纳 达,78
20250516,300946.SZ,恒而达,79
20250516,002365.SZ,永安药业,80
20250516,603350.SH,安乃达,81
20250516,600789.SH,鲁抗医药,82
20250516,002584.SZ,西陇科学,83
20250516,603286.SH,日盈电子,84
20250516,001317.SZ,三羊马,85
20250516,002717.SZ,ST岭南,86
20250516,603980.SH,吉华集团,87
20250516,002255.SZ,海陆重工,88
20250516,002603.SZ,以岭药业,89
20250516,600644.SH,乐山电力,90
20250516,002730.SZ,电光科技,91
20250516,002542.SZ,中化岩土,92
20250516,600397.SH,安源煤业,93
20250516,603109.SH,神驰机电,94
20250516,300100.SZ,双林股份,95
20250516,300766.SZ,每日互动,96
20250516,605169.SH,洪通燃气,97
20250516,601083.SH,锦江航运,98
20250516,002031.SZ,巨轮智能,99
20250516,603102.SH,百合股份,100
20250515,002190.SZ,成飞集成,1
20250515,000565.SZ,渝三峡Ａ,2
20250515,601008.SH,连云港,3
20250515,002640.SZ,跨境通,4
20250515,000678.SZ,襄阳轴承,5
20250515,000420.SZ,吉林化纤,6
20250515,601866.SH,中远海发,7
20250515,301301.SZ,川宁生物,8
20250515,601086.SH,国芳集团,9
20250515,600798.SH,宁波海运,10
20250515,002427.SZ,尤夫股份,11
20250515,601022.SH,宁波远洋,12
20250515,600610.SH,中毅达,13
20250515,002651.SZ,利君股份,14
20250515,002040.SZ,南 京 港,15
20250515,600448.SH,华纺股份,16
20250515,002626.SZ,金达威,17
20250515,300059.SZ,东方财富,18
20250515,601908.SH,京运通,19
20250515,605136.SH,丽人丽妆,20
20250515,002560.SZ,通达股份,21
20250515,603332.SH,苏州龙杰,22
20250515,002094.SZ,青岛金王,23
20250515,302132.SZ,中航成飞,24
20250515,000639.SZ,西王食品,25
20250515,601083.SH,锦江航运,26
20250515,600223.SH,福瑞达,27
20250515,600410.SH,华胜天成,28
20250515,002165.SZ,红 宝 丽,29
20250515,002809.SZ,红墙股份,30
20250515,300879.SZ,大叶股份,31
20250515,002900.SZ,哈三联,32
20250515,300132.SZ,青松股份,33
20250515,600392.SH,盛和资源,34
20250515,603630.SH,拉芳家化,35
20250515,600644.SH,乐山电力,36
20250515,002489.SZ,浙江永强,37
20250515,301089.SZ,拓新药业,38
20250515,600249.SH,两面针,39
20250515,605055.SH,迎丰股份,40
20250515,002735.SZ,王子新材,41
20250515,600735.SH,新华锦,42
20250515,600530.SH,交大昂立,43
20250515,002365.SZ,永安药业,44
20250515,002251.SZ,步步高,45
20250515,000158.SZ,常山北明,46
20250515,002772.SZ,众兴菌业,47
20250515,301108.SZ,洁雅股份,48
20250515,003010.SZ,若羽臣,49
20250515,002696.SZ,百洋股份,50
20250515,301156.SZ,美农生物,51
20250515,000566.SZ,海南海药,52
20250515,000559.SZ,万向钱潮,53
20250515,300886.SZ,华业香料,54
20250515,002261.SZ,拓维信息,55
20250515,600403.SH,大有能源,56
20250515,833171.BJ,国航远洋,57
20250515,603983.SH,丸美生物,58
20250515,002909.SZ,集泰股份,59
20250515,603359.SH,东珠生态,60
20250515,000520.SZ,凤凰航运,61
20250515,300581.SZ,晨曦航空,62
20250515,300607.SZ,拓斯达,63
20250515,600883.SH,博闻科技,64
20250515,002664.SZ,信质集团,65
20250515,000837.SZ,秦川机床,66
20250515,600770.SH,综艺股份,67
20250515,002915.SZ,中欣氟材,68
20250515,605138.SH,盛泰集团,69
20250515,603839.SH,安正时尚,70
20250515,001328.SZ,登康口腔,71
20250515,837023.BJ,芭薇股份,72
20250515,600493.SH,凤竹纺织,73
20250515,603011.SH,合锻智能,74
20250515,300871.SZ,回盛生物,75
20250515,002229.SZ,鸿博股份,76
20250515,000637.SZ,茂化实华,77
20250515,603836.SH,海程邦达,78
20250515,002361.SZ,神剑股份,79
20250515,002570.SZ,贝因美,80
20250515,600794.SH,保税科技,81
20250515,603169.SH,兰石重装,82
20250515,000831.SZ,中国稀土,83
20250515,300240.SZ,飞力达,84
20250515,000981.SZ,山子高科,85
20250515,002688.SZ,金河生物,86
20250515,601919.SH,中远海控,87
20250515,605169.SH,洪通燃气,88
20250515,002811.SZ,郑中设计,89
20250515,002194.SZ,武汉凡谷,90
20250515,600470.SH,六国化工,91
20250515,600982.SH,宁波能源,92
20250515,002195.SZ,岩山科技,93
20250515,000767.SZ,晋控电力,94
20250515,000576.SZ,甘化科工,95
20250515,002730.SZ,电光科技,96
20250515,002594.SZ,比亚迪,97
20250515,002551.SZ,尚荣医疗,98
20250515,002977.SZ,天箭科技,99
20250515,002471.SZ,中超控股,100
20250514,300059.SZ,东方财富,1
20250514,002190.SZ,成飞集成,2
20250514,002640.SZ,跨境通,3
20250514,002094.SZ,青岛金王,4
20250514,000678.SZ,襄阳轴承,5
20250514,600610.SH,中毅达,6
20250514,601008.SH,连云港,7
20250514,002809.SZ,红墙股份,8
20250514,601319.SH,中国人保,9
20250514,302132.SZ,中航成飞,10
20250514,600410.SH,华胜天成,11
20250514,601236.SH,红塔证券,12
20250514,002651.SZ,利君股份,13
20250514,600798.SH,宁波海运,14
20250514,000565.SZ,渝三峡Ａ,15
20250514,601086.SH,国芳集团,16
20250514,000712.SZ,锦龙股份,17
20250514,601022.SH,宁波远洋,18
20250514,002165.SZ,红 宝 丽,19
20250514,600644.SH,乐山电力,20
20250514,601866.SH,中远海发,21
20250514,002427.SZ,尤夫股份,22
20250514,833171.BJ,国航远洋,23
20250514,000559.SZ,万向钱潮,24
20250514,300240.SZ,飞力达,25
20250514,600448.SH,华纺股份,26
20250514,002040.SZ,南 京 港,27
20250514,600794.SH,保税科技,28
20250514,000158.SZ,常山北明,29
20250514,603128.SH,华贸物流,30
20250514,000420.SZ,吉林化纤,31
20250514,000520.SZ,凤凰航运,32
20250514,300085.SZ,银之杰,33
20250514,600770.SH,综艺股份,34
20250514,601083.SH,锦江航运,35
20250514,002122.SZ,汇洲智能,36
20250514,002730.SZ,电光科技,37
20250514,300879.SZ,大叶股份,38
20250514,002383.SZ,合众思壮,39
20250514,000576.SZ,甘化科工,40
20250514,300399.SZ,天利科技,41
20250514,603332.SH,苏州龙杰,42
20250514,000958.SZ,电投产融,43
20250514,603569.SH,长久物流,44
20250514,601919.SH,中远海控,45
20250514,601318.SH,中国平安,46
20250514,002909.SZ,集泰股份,47
20250514,002688.SZ,金河生物,48
20250514,002261.SZ,拓维信息,49
20250514,000776.SZ,广发证券,50
20250514,603535.SH,嘉诚国际,51
20250514,600519.SH,贵州茅台,52
20250514,603803.SH,瑞斯康达,53
20250514,002404.SZ,嘉欣丝绸,54
20250514,002961.SZ,瑞达期货,55
20250514,300845.SZ,捷安高科,56
20250514,002551.SZ,尚荣医疗,57
20250514,600800.SH,渤海化学,58
20250514,001316.SZ,润贝航科,59
20250514,603967.SH,中创物流,60
20250514,002365.SZ,永安药业,61
20250514,600030.SH,中信证券,62
20250514,600119.SH,长江投资,63
20250514,603836.SH,海程邦达,64
20250514,600735.SH,新华锦,65
20250514,601601.SH,中国太保,66
20250514,605055.SH,迎丰股份,67
20250514,301559.SZ,中集环科,68
20250514,300946.SZ,恒而达,69
20250514,002136.SZ,安 纳 达,70
20250514,002164.SZ,宁波东力,71
20250514,300377.SZ,赢时胜,72
20250514,002553.SZ,南方精工,73
20250514,300047.SZ,天源迪科,74
20250514,002819.SZ,东方中科,75
20250514,600370.SH,三房巷,76
20250514,001212.SZ,中旗新材,77
20250514,605138.SH,盛泰集团,78
20250514,600530.SH,交大昂立,79
20250514,300603.SZ,立昂技术,80
20250514,603488.SH,展鹏科技,81
20250514,002537.SZ,海联金汇,82
20250514,001391.SZ,国货航,83
20250514,002977.SZ,天箭科技,84
20250514,002195.SZ,岩山科技,85
20250514,002475.SZ,立讯精密,86
20250514,002471.SZ,中超控股,87
20250514,000767.SZ,晋控电力,88
20250514,002229.SZ,鸿博股份,89
20250514,000637.SZ,茂化实华,90
20250514,301396.SZ,宏景科技,91
20250514,300502.SZ,新易盛,92
20250514,603300.SH,海南华铁,93
20250514,002194.SZ,武汉凡谷,94
20250514,002547.SZ,春兴精工,95
20250514,002131.SZ,利欧股份,96
20250514,301317.SZ,鑫磊股份,97
20250514,601162.SH,天风证券,98
20250514,300013.SZ,新宁物流,99
20250514,601908.SH,京运通,100
20250513,302132.SZ,中航成飞,1
20250513,002190.SZ,成飞集成,2
20250513,002809.SZ,红墙股份,3
20250513,000678.SZ,襄阳轴承,4
20250513,600610.SH,中毅达,5
20250513,002651.SZ,利君股份,6
20250513,000559.SZ,万向钱潮,7
20250513,601008.SH,连云港,8
20250513,002094.SZ,青岛金王,9
20250513,002261.SZ,拓维信息,10
20250513,002475.SZ,立讯精密,11
20250513,002165.SZ,红 宝 丽,12
20250513,600798.SH,宁波海运,13
20250513,002640.SZ,跨境通,14
20250513,000958.SZ,电投产融,15
20250513,002977.SZ,天箭科技,16
20250513,600448.SH,华纺股份,17
20250513,600438.SH,通威股份,18
20250513,300118.SZ,东方日升,19
20250513,002549.SZ,凯美特气,20
20250513,000767.SZ,晋控电力,21
20250513,601022.SH,宁波远洋,22
20250513,601908.SH,京运通,23
20250513,002427.SZ,尤夫股份,24
20250513,300840.SZ,酷特智能,25
20250513,002040.SZ,南 京 港,26
20250513,002506.SZ,协鑫集成,27
20250513,300059.SZ,东方财富,28
20250513,300607.SZ,拓斯达,29
20250513,000565.SZ,渝三峡Ａ,30
20250513,002915.SZ,中欣氟材,31
20250513,002419.SZ,天虹股份,32
20250513,002514.SZ,宝馨科技,33
20250513,000520.SZ,凤凰航运,34
20250513,000710.SZ,贝瑞基因,35
20250513,002757.SZ,南兴股份,36
20250513,000158.SZ,常山北明,37
20250513,002194.SZ,武汉凡谷,38
20250513,002086.SZ,东方海洋,39
20250513,002981.SZ,朝阳科技,40
20250513,002471.SZ,中超控股,41
20250513,002331.SZ,皖通科技,42
20250513,002093.SZ,国脉科技,43
20250513,603331.SH,百达精工,44
20250513,600500.SH,中化国际,45
20250513,603162.SH,海通发展,46
20250513,002551.SZ,尚荣医疗,47
20250513,002547.SZ,春兴精工,48
20250513,301518.SZ,长华化学,49
20250513,603332.SH,苏州龙杰,50
20250513,301317.SZ,鑫磊股份,51
20250513,600879.SH,航天电子,52
20250513,601086.SH,国芳集团,53
20250513,001269.SZ,欧晶科技,54
20250513,600589.SH,大位科技,55
20250513,002909.SZ,集泰股份,56
20250513,603630.SH,拉芳家化,57
20250513,002195.SZ,岩山科技,58
20250513,002846.SZ,英联股份,59
20250513,300758.SZ,七彩化学,60
20250513,002825.SZ,纳尔股份,61
20250513,300581.SZ,晨曦航空,62
20250513,605138.SH,盛泰集团,63
20250513,002722.SZ,物产金轮,64
20250513,600284.SH,浦东建设,65
20250513,603109.SH,神驰机电,66
20250513,605055.SH,迎丰股份,67
20250513,002553.SZ,南方精工,68
20250513,605166.SH,聚合顺,69
20250513,300946.SZ,恒而达,70
20250513,002229.SZ,鸿博股份,71
20250513,833171.BJ,国航远洋,72
20250513,002892.SZ,科力尔,73
20250513,601919.SH,中远海控,74
20250513,600530.SH,交大昂立,75
20250513,002413.SZ,雷科防务,76
20250513,600744.SH,华银电力,77
20250513,603657.SH,春光科技,78
20250513,301396.SZ,宏景科技,79
20250513,603610.SH,麒盛科技,80
20250513,002031.SZ,巨轮智能,81
20250513,300676.SZ,华大基因,82
20250513,920068.BJ,N天工,83
20250513,000801.SZ,四川九洲,84
20250513,300773.SZ,拉卡拉,85
20250513,002400.SZ,省广集团,86
20250513,603011.SH,合锻智能,87
20250513,001238.SZ,浙江正特,88
20250513,002164.SZ,宁波东力,89
20250513,002241.SZ,歌尔股份,90
20250513,300209.SZ,有棵树,91
20250513,601963.SH,重庆银行,92
20250513,002853.SZ,皮阿诺,93
20250513,002354.SZ,天娱数科,94
20250513,300502.SZ,新易盛,95
20250513,600523.SH,贵航股份,96
20250513,603300.SH,海南华铁,97
20250513,600410.SH,华胜天成,98
20250513,601012.SH,隆基绿能,99
20250513,601288.SH,农业银行,100
20250512,302132.SZ,中航成飞,1
20250512,002190.SZ,成飞集成,2
20250512,000559.SZ,万向钱潮,3
20250512,300059.SZ,东方财富,4
20250512,000678.SZ,襄阳轴承,5
20250512,002651.SZ,利君股份,6
20250512,002640.SZ,跨境通,7
20250512,000158.SZ,常山北明,8
20250512,002194.SZ,武汉凡谷,9
20250512,600150.SH,中国船舶,10
20250512,002475.SZ,立讯精密,11
20250512,002809.SZ,红墙股份,12
20250512,002977.SZ,天箭科技,13
20250512,300581.SZ,晨曦航空,14
20250512,300607.SZ,拓斯达,15
20250512,002553.SZ,南方精工,16
20250512,002471.SZ,中超控股,17
20250512,000565.SZ,渝三峡Ａ,18
20250512,002413.SZ,雷科防务,19
20250512,002165.SZ,红 宝 丽,20
20250512,002276.SZ,万马股份,21
20250512,600760.SH,中航沈飞,22
20250512,002074.SZ,国轩高科,23
20250512,600448.SH,华纺股份,24
20250512,002547.SZ,春兴精工,25
20250512,002241.SZ,歌尔股份,26
20250512,002195.SZ,岩山科技,27
20250512,002892.SZ,科力尔,28
20250512,603657.SH,春光科技,29
20250512,002261.SZ,拓维信息,30
20250512,603906.SH,龙蟠科技,31
20250512,002130.SZ,沃尔核材,32
20250512,300433.SZ,蓝思科技,33
20250512,002031.SZ,巨轮智能,34
20250512,002354.SZ,天娱数科,35
20250512,688552.SH,航天南湖,36
20250512,002598.SZ,山东章鼓,37
20250512,603712.SH,七一二,38
20250512,301311.SZ,昆船智能,39
20250512,601989.SH,中国重工,40
20250512,600855.SH,航天长峰,41
20250512,002131.SZ,利欧股份,42
20250512,600562.SH,国睿科技,43
20250512,002347.SZ,泰尔股份,44
20250512,600610.SH,中毅达,45
20250512,301302.SZ,华如科技,46
20250512,000997.SZ,新 大 陆,47
20250512,000712.SZ,锦龙股份,48
20250512,600184.SH,光电股份,49
20250512,603332.SH,苏州龙杰,50
20250512,600523.SH,贵航股份,51
20250512,002364.SZ,中恒电气,52
20250512,002981.SZ,朝阳科技,53
20250512,000519.SZ,中兵红箭,54
20250512,605055.SH,迎丰股份,55
20250512,300377.SZ,赢时胜,56
20250512,600410.SH,华胜天成,57
20250512,600744.SH,华银电力,58
20250512,002514.SZ,宝馨科技,59
20250512,002164.SZ,宁波东力,60
20250512,600281.SH,华阳新材,61
20250512,002229.SZ,鸿博股份,62
20250512,603595.SH,东尼电子,63
20250512,002583.SZ,海能达,64
20250512,603610.SH,麒盛科技,65
20250512,002735.SZ,王子新材,66
20250512,603667.SH,五洲新春,67
20250512,300095.SZ,华伍股份,68
20250512,002915.SZ,中欣氟材,69
20250512,300946.SZ,恒而达,70
20250512,600839.SH,四川长虹,71
20250512,603267.SH,鸿远电子,72
20250512,001356.SZ,富岭股份,73
20250512,002779.SZ,中坚科技,74
20250512,002689.SZ,远大智能,75
20250512,002331.SZ,皖通科技,76
20250512,600030.SH,中信证券,77
20250512,000008.SZ,神州高铁,78
20250512,603083.SH,剑桥科技,79
20250512,600519.SH,贵州茅台,80
20250512,601086.SH,国芳集团,81
20250512,600580.SH,卧龙电驱,82
20250512,603338.SH,浙江鼎力,83
20250512,002860.SZ,星帅尔,84
20250512,600575.SH,淮河能源,85
20250512,002389.SZ,航天彩虹,86
20250512,001696.SZ,宗申动力,87
20250512,603579.SH,荣泰健康,88
20250512,002600.SZ,领益智造,89
20250512,002551.SZ,尚荣医疗,90
20250512,300115.SZ,长盈精密,91
20250512,300274.SZ,阳光电源,92
20250512,300879.SZ,大叶股份,93
20250512,003021.SZ,兆威机电,94
20250512,300276.SZ,三丰智能,95
20250512,600589.SH,大位科技,96
20250512,300502.SZ,新易盛,97
20250512,603028.SH,赛福天,98
20250512,300750.SZ,宁德时代,99
20250512,603300.SH,海南华铁,100
20250509,302132.SZ,中航成飞,1
20250509,002190.SZ,成飞集成,2
20250509,002583.SZ,海能达,3
20250509,002165.SZ,红 宝 丽,4
20250509,002194.SZ,武汉凡谷,5
20250509,002553.SZ,南方精工,6
20250509,002031.SZ,巨轮智能,7
20250509,000158.SZ,常山北明,8
20250509,600855.SH,航天长峰,9
20250509,002809.SZ,红墙股份,10
20250509,000559.SZ,万向钱潮,11
20250509,002651.SZ,利君股份,12
20250509,002471.SZ,中超控股,13
20250509,002065.SZ,东华软件,14
20250509,002261.SZ,拓维信息,15
20250509,002229.SZ,鸿博股份,16
20250509,000565.SZ,渝三峡Ａ,17
20250509,300663.SZ,科蓝软件,18
20250509,600410.SH,华胜天成,19
20250509,002164.SZ,宁波东力,20
20250509,600744.SH,华银电力,21
20250509,603912.SH,佳力图,22
20250509,000678.SZ,襄阳轴承,23
20250509,300581.SZ,晨曦航空,24
20250509,300339.SZ,润和软件,25
20250509,002977.SZ,天箭科技,26
20250509,002338.SZ,奥普光电,27
20250509,600448.SH,华纺股份,28
20250509,002915.SZ,中欣氟材,29
20250509,600575.SH,淮河能源,30
20250509,603610.SH,麒盛科技,31
20250509,600396.SH,华电辽能,32
20250509,600610.SH,中毅达,33
20250509,002598.SZ,山东章鼓,34
20250509,000767.SZ,晋控电力,35
20250509,300059.SZ,东方财富,36
20250509,002195.SZ,岩山科技,37
20250509,603657.SH,春光科技,38
20250509,688552.SH,航天南湖,39
20250509,000026.SZ,飞亚达,40
20250509,002074.SZ,国轩高科,41
20250509,002378.SZ,章源钨业,42
20250509,000062.SZ,深圳华强,43
20250509,002354.SZ,天娱数科,44
20250509,300095.SZ,华伍股份,45
20250509,002689.SZ,远大智能,46
20250509,301066.SZ,万事利,47
20250509,600839.SH,四川长虹,48
20250509,301317.SZ,鑫磊股份,49
20250509,000576.SZ,甘化科工,50
20250509,002490.SZ,山东墨龙,51
20250509,002130.SZ,沃尔核材,52
20250509,603331.SH,百达精工,53
20250509,688981.SH,中芯国际,54
20250509,601086.SH,国芳集团,55
20250509,002640.SZ,跨境通,56
20250509,000850.SZ,华茂股份,57
20250509,001316.SZ,润贝航科,58
20250509,001328.SZ,登康口腔,59
20250509,002144.SZ,宏达高科,60
20250509,002131.SZ,利欧股份,61
20250509,002842.SZ,翔鹭钨业,62
20250509,605055.SH,迎丰股份,63
20250509,002825.SZ,纳尔股份,64
20250509,603332.SH,苏州龙杰,65
20250509,000681.SZ,视觉中国,66
20250509,300322.SZ,硕贝德,67
20250509,000953.SZ,河化股份,68
20250509,000856.SZ,冀东装备,69
20250509,603257.SH,中国瑞林,70
20250509,600589.SH,大位科技,71
20250509,300040.SZ,九洲集团,72
20250509,600156.SH,华升股份,73
20250509,600519.SH,贵州茅台,74
20250509,301053.SZ,远信工业,75
20250509,603300.SH,海南华铁,76
20250509,002560.SZ,通达股份,77
20250509,000981.SZ,山子高科,78
20250509,002973.SZ,侨银股份,79
20250509,600530.SH,交大昂立,80
20250509,601398.SH,工商银行,81
20250509,002819.SZ,东方中科,82
20250509,300607.SZ,拓斯达,83
20250509,002251.SZ,步步高,84
20250509,000564.SZ,供销大集,85
20250509,600592.SH,龙溪股份,86
20250509,600760.SH,中航沈飞,87
20250509,300879.SZ,大叶股份,88
20250509,001696.SZ,宗申动力,89
20250509,603038.SH,华立股份,90
20250509,000759.SZ,中百集团,91
20250509,000677.SZ,恒天海龙,92
20250509,603030.SH,全筑股份,93
20250509,300502.SZ,新易盛,94
20250509,000510.SZ,新金路,95
20250509,002286.SZ,保龄宝,96
20250509,600126.SH,杭钢股份,97
20250509,600726.SH,华电能源,98
20250509,002475.SZ,立讯精密,99
20250509,002594.SZ,比亚迪,100
20250508,302132.SZ,中航成飞,1
20250508,002190.SZ,成飞集成,2
20250508,002165.SZ,红 宝 丽,3
20250508,600410.SH,华胜天成,4
20250508,002583.SZ,海能达,5
20250508,002065.SZ,东华软件,6
20250508,002130.SZ,沃尔核材,7
20250508,600744.SH,华银电力,8
20250508,002229.SZ,鸿博股份,9
20250508,000681.SZ,视觉中国,10
20250508,001696.SZ,宗申动力,11
20250508,300581.SZ,晨曦航空,12
20250508,600610.SH,中毅达,13
20250508,600855.SH,航天长峰,14
20250508,300502.SZ,新易盛,15
20250508,002640.SZ,跨境通,16
20250508,000981.SZ,山子高科,17
20250508,002354.SZ,天娱数科,18
20250508,002471.SZ,中超控股,19
20250508,300095.SZ,华伍股份,20
20250508,002915.SZ,中欣氟材,21
20250508,000759.SZ,中百集团,22
20250508,300091.SZ,金通灵,23
20250508,603083.SH,剑桥科技,24
20250508,300308.SZ,中际旭创,25
20250508,601086.SH,国芳集团,26
20250508,000678.SZ,襄阳轴承,27
20250508,000158.SZ,常山北明,28
20250508,002651.SZ,利君股份,29
20250508,002261.SZ,拓维信息,30
20250508,600693.SH,东百集团,31
20250508,002195.SZ,岩山科技,32
20250508,002490.SZ,山东墨龙,33
20250508,000565.SZ,渝三峡Ａ,34
20250508,300032.SZ,金龙机电,35
20250508,300379.SZ,*ST东通,36
20250508,603809.SH,豪能股份,37
20250508,001316.SZ,润贝航科,38
20250508,600760.SH,中航沈飞,39
20250508,300059.SZ,东方财富,40
20250508,301317.SZ,鑫磊股份,41
20250508,603912.SH,佳力图,42
20250508,002519.SZ,银河电子,43
20250508,002560.SZ,通达股份,44
20250508,600396.SH,华电辽能,45
20250508,000559.SZ,万向钱潮,46
20250508,600592.SH,龙溪股份,47
20250508,002598.SZ,山东章鼓,48
20250508,600679.SH,上海凤凰,49
20250508,002977.SZ,天箭科技,50
20250508,002131.SZ,利欧股份,51
20250508,002158.SZ,汉钟精机,52
20250508,000811.SZ,冰轮环境,53
20250508,002819.SZ,东方中科,54
20250508,603610.SH,麒盛科技,55
20250508,002599.SZ,盛通股份,56
20250508,002593.SZ,日上集团,57
20250508,600990.SH,四创电子,58
20250508,600448.SH,华纺股份,59
20250508,002124.SZ,天邦食品,60
20250508,000856.SZ,冀东装备,61
20250508,002338.SZ,奥普光电,62
20250508,603331.SH,百达精工,63
20250508,300994.SZ,久祺股份,64
20250508,603657.SH,春光科技,65
20250508,002475.SZ,立讯精密,66
20250508,603300.SH,海南华铁,67
20250508,600839.SH,四川长虹,68
20250508,603955.SH,大千生态,69
20250508,600589.SH,大位科技,70
20250508,002809.SZ,红墙股份,71
20250508,002101.SZ,广东鸿图,72
20250508,002342.SZ,巨力索具,73
20250508,002031.SZ,巨轮智能,74
20250508,002037.SZ,保利联合,75
20250508,001268.SZ,联合精密,76
20250508,600668.SH,尖峰集团,77
20250508,300879.SZ,大叶股份,78
20250508,300960.SZ,通业科技,79
20250508,002251.SZ,步步高,80
20250508,600375.SH,汉马科技,81
20250508,600765.SH,中航重机,82
20250508,300696.SZ,爱乐达,83
20250508,600519.SH,贵州茅台,84
20250508,603112.SH,华翔股份,85
20250508,603030.SH,全筑股份,86
20250508,002520.SZ,日发精机,87
20250508,300047.SZ,天源迪科,88
20250508,600105.SH,永鼎股份,89
20250508,603579.SH,荣泰健康,90
20250508,605060.SH,联德股份,91
20250508,301050.SZ,雷电微力,92
20250508,002828.SZ,贝肯能源,93
20250508,002691.SZ,冀凯股份,94
20250508,603488.SH,展鹏科技,95
20250508,603189.SH,网达软件,96
20250508,002553.SZ,南方精工,97
20250508,603109.SH,神驰机电,98
20250508,002617.SZ,露笑科技,99
20250508,301209.SZ,联合化学,100
20250507,002165.SZ,红 宝 丽,1
20250507,600410.SH,华胜天成,2
20250507,302132.SZ,中航成飞,3
20250507,002195.SZ,岩山科技,4
20250507,002354.SZ,天娱数科,5
20250507,000158.SZ,常山北明,6
20250507,002229.SZ,鸿博股份,7
20250507,300059.SZ,东方财富,8
20250507,002261.SZ,拓维信息,9
20250507,001696.SZ,宗申动力,10
20250507,002915.SZ,中欣氟材,11
20250507,600610.SH,中毅达,12
20250507,000565.SZ,渝三峡Ａ,13
20250507,601086.SH,国芳集团,14
20250507,300879.SZ,大叶股份,15
20250507,000678.SZ,襄阳轴承,16
20250507,300581.SZ,晨曦航空,17
20250507,603300.SH,海南华铁,18
20250507,300281.SZ,金明精机,19
20250507,600592.SH,龙溪股份,20
20250507,600611.SH,大众交通,21
20250507,002342.SZ,巨力索具,22
20250507,002809.SZ,红墙股份,23
20250507,002265.SZ,建设工业,24
20250507,002190.SZ,成飞集成,25
20250507,002471.SZ,中超控股,26
20250507,600744.SH,华银电力,27
20250507,600855.SH,航天长峰,28
20250507,000422.SZ,湖北宜化,29
20250507,600589.SH,大位科技,30
20250507,002031.SZ,巨轮智能,31
20250507,300047.SZ,天源迪科,32
20250507,000062.SZ,深圳华强,33
20250507,300255.SZ,常山药业,34
20250507,002730.SZ,电光科技,35
20250507,000965.SZ,天保基建,36
20250507,002490.SZ,山东墨龙,37
20250507,300507.SZ,苏奥传感,38
20250507,002131.SZ,利欧股份,39
20250507,600824.SH,益民集团,40
20250507,600839.SH,四川长虹,41
20250507,000859.SZ,国风新材,42
20250507,600760.SH,中航沈飞,43
20250507,603030.SH,全筑股份,44
20250507,300095.SZ,华伍股份,45
20250507,000677.SZ,恒天海龙,46
20250507,002553.SZ,南方精工,47
20250507,001316.SZ,润贝航科,48
